authors,title,keywords,periodical,id
"Cao, X; Huang, W; Huang, DY; Tian, YF; Jiang, XY; Zhang, JB",Effects of plant species on CH4 emission from integrated vertical subsurface flow constructed wetlands,Constructed wetland; Water purification; Greenhouse gas flux; Plants optimization,DESALINATION AND WATER TREATMENT,10.5004/dwt.2017.21251
"Fei, HX; Pan, J; Tong, DL; Huang, LL; Yu, L; Sun, YF; Qi, SY; Huang, YY",Effect of COD/N Ratio on Removal Performances in Two Subsurface Wastewater Infiltration Systems,subsurface wastewater infiltration system; intermittent aeration; COD/N ratio; pollutants removal; dissolved oxygen,WATER ENVIRONMENT RESEARCH,10.2175/106143017X14839994522867
"Saaltink, RM; Dekker, SC; Eppinga, MB; Griffioen, J; Wassen, MJ",Plant-specific effects of iron-toxicity in wetlands,Biogeochemistry; Eupatorium cannabinum; Iron plaque; N:P ratio; Phragmites australis; Rumex maritimus,PLANT AND SOIL,10.1007/s11104-017-3190-4
"Sun, YF; Pan, J; Qi, SY; Fei, HX",Effects of hydraulic loading rate and aeration mode on nitrogen removal and nitrogen functional gene abundances in subsurface wastewater infiltration systems,continuous aeration; denitrification; intermittent aeration; nitrification,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2017.208
"Phenrat, T; Teeratitayangkul, P; Prasertsung, I; Parichatprecha, R; Jitsangiam, P; Chomchalow, N; Wichai, S",Vetiver plantlets in aerated system degrade phenol in illegally dumped industrial wastewater by phytochemical and rhizomicrobial degradation,Phenol; Root-produced peroxideand peroxidase; Rhizomicrobial degradation; Phytoremediation; Illegal dumping; Wastewater,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,10.1007/s11356-016-7707-9
"Hou, J; Xia, L; Ma, T; Zhang, YQ; Zhou, YY; He, XG",Achieving short-cut nitrification and denitrification in modified intermittently aerated constructed wetland,Nitrogen removal pathway; Intermittent aeration control; Partial nitrification; Vertical flow constructed wetland,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2017.02.027
"Carballeira, T; Ruiz, I; Soto, M",Aerobic and anaerobic biodegradability of accumulated solids in horizontal subsurface flow constructed wetlands,Clogging; Solids accumulation; Solids biodegradation; Plants; Constructed wetlands,INTERNATIONAL BIODETERIORATION & BIODEGRADATION,10.1016/j.ibiod.2016.10.048
"Auvinen, H; Kaegi, R; Rousseau, DPL; Du Laing, G",Fate of Silver Nanoparticles in Constructed Wetlands-a Microcosm Study,Constructed wetland; Silver nanoparticle; Nanomaterial; ICP-MS; STEM-EDX; Sulfidation; Wastewater,WATER AIR AND SOIL POLLUTION,10.1007/s11270-017-3285-9
"Mesquita, MC; Albuquerque, A; Amaral, L; Nogueira, R",Seasonal variation of nutrient removal in a full-scale horizontal constructed wetland,Constructed wetlands; horizontal subsurface flow; domestic wastewater; nutrinet removal; seasonal variation,"4TH INTERNATIONAL CONFERENCE ON ENERGY AND ENVIRONMENT RESEARCH, ICEER 2017",10.1016/j.egypro.2017.10.246
"Chyan, JM; Jhu, YX; Chen, IM; Shiu, RF",Improvement of nitrogen removal by external aeration and intermittent circulation in a subsurface flow constructed wetland of landscape garden ponds,Subsurface flow constructed wetlands; Landscape garden ponds; Ammonium-nitrogen; Nitrate-nitrogen; Aerobic nitrification; Aeration; Circulation,PROCESS SAFETY AND ENVIRONMENTAL PROTECTION,10.1016/j.psep.2016.02.016
"Fei, HX; Tong, DL; Pan, J; Zhang, Y; Huang, LL; Cheng, F; Zheng, FP",Pollutant removal in subsurface wastewater infiltration systems with/without intermittent aeration under different organic pollutant loadings,subsurface wastewater infiltration system; intermittent aeration; oxidation reduction potential; organic pollutant loading; pollutants removal,WATER SA,10.4314/wsa.v42i4.09
"Pan, J; Yuan, F; Zhang, Y; Huang, LL; Yu, L; Zheng, FP; Cheng, F; Zhang, JD",Pollutants removal in subsurface infiltration systems by shunt distributing wastewater with/without intermittent aeration under different shunt ratios,Subsurface infiltration system; Intermittent aeration; Shunt distributing wastewater; Shunt ratios,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2016.06.079
"Chyan, JM; Lin, CJ; Lin, YC; Chou, YA",Improving removal performance of pollutants by artificial aeration and flow rectification in free water surface constructed wetland,Constructed wetlands; Artificial aeration; Flow rectification; Biochemical oxygen demand; Ammonium-nitrogen,INTERNATIONAL BIODETERIORATION & BIODEGRADATION,10.1016/j.ibiod.2016.04.034
"Pan, J; Yuan, F; Zhang, Y; Huang, LL; Cheng, F; Zheng, FP; Liu, RX",Nitrogen removal in subsurface wastewater infiltration systems with and without intermittent aeration,Subsurface wastewater infiltration system; Intermittent aeration; Organic pollutant loading; Pollutants removal,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2016.06.025
"Liu, J; Yi, NK; Wang, S; Lu, LJ; Huang, XF",Impact of plant species on spatial distribution of metabolic potential and functional diversity of microbial communities in a constructed wetland treating aquaculture wastewater,Constructed wetlands; Wetland plants; Nitrogen removal; Metabolism; Microbial community,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2016.06.106
"Liu, HQ; Hu, Z; Zhang, J; Ngo, HH; Guo, WS; Liang, S; Fan, JL; Lu, SY; Wu, HM",Optimizations on supply and distribution of dissolved oxygen in constructed wetlands: A review,Constructed wetlands; Dissolved oxygen; Supply and distribution; Characteristics; Pollutants removal,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2016.05.003
"Pan, J; Yuan, F; Yu, L; Huang, LL; Fei, HX; Cheng, F; Zhang, Q",Performance of organics and nitrogen removal in subsurface wastewater infiltration systems by intermittent aeration and shunt distributing wastewater,Subsurface wastewater infiltration system; Intermittent aeration; Shunt distributing wastewater; Oxidation reduction potential; Nitrogen,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2016.03.133
"Song, SY; Pan, J; Wu, SW; Guo, YJ; Yu, JX; Shan, QC",Effects of chemical oxygen demand (COD)/N ratios on pollutants removal in the subsurface wastewater infiltration systems with/without intermittent aeration,intermittent aeration; pollutants removal; oxidation reduction potential; subsurface wastewater infiltration system,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2016.125
"Zheng, YC; Wang, XC; Dzakpasu, M; Zhao, YQ; Ngo, HH; Guo, WS; Ge, Y; Xiong, JQ",Effects of interspecific competition on the growth of macrophytes and nutrient removal in constructed wetlands: A comparative assessment of free water surface and horizontal subsurface flow systems,Interspecific competition; Plants growth; Nutrients uptake; Constructed wetland,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2016.02.008
"Lee, YR; Chen, JJ",Optimization of simultaneous biomass production and nutrient removal by mixotrophic Chlorella sp using response surface methodology,biomass; Chlorella sp.; nutrient removal; piggery wastewater,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2015.626
"Fausser, AC; Dusek, J; Cizkova, H; Kazda, M",Diurnal dynamics of oxygen and carbon dioxide concentrations in shoots and rhizomes of a perennial in a constructed wetland indicate down-regulation of below ground oxygen consumption,Aeration; constructed wetland; in-situ field study; internal carbon dioxide; internal oxygen dynamics; Phragmites australis,AOB PLANTS,10.1093/aobpla/plw025
"Yuan, JJ; Dong, WY; Sun, FY",Evaluation of the effect of operational condition parameters on the large-scale V-ASP performance and system regulation measures,Vegetation-activated sludge process (V-ASP); large-scale; COD and Nitrogen removal; robust regulation; vegetation characteristics,"PROCEEDINGS OF THE 2016 INTERNATIONAL FORUM ON ENERGY, ENVIRONMENT AND SUSTAINABLE DEVELOPMENT (IFEESD)",
"Xu, L; Yu, HX; Yu, JH; Luo, H; Li, ZX",Study on Ecological Remediation Method of Purification of Rural Polluted Slow-Flow Water,slow-flow water; pollute; ecological remediation,PROCEEDINGS OF THE 2016 INTERNATIONAL CONFERENCE ON BIOLOGICAL ENGINEERING AND PHARMACY (BEP 2016),
"da Silva, SC; Bernardes, RS; Ramos, MLG",Removal of organic matter fraction from sewage in constructed wetland soil,sewage; constructed wetlands; organic substance removal; soil; microbial activity,ENGENHARIA SANITARIA E AMBIENTAL,10.1590/S1413-41522015020040075357
"Xu, QL; Hunag, ZJ; Wang, XM; Cui, LH",Pennisetum sinese Roxb and Pennisetum purpureum Schum. as vertical-flow constructed wetland vegetation for removal of N and P from domestic sewage,Pennisetum sinese Roxb; Pennisetum purpureum Schum.; Nitrogen; Phosphorus; Porosity,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2015.06.011
"Pan, J; Fei, HX; Song, SY; Yuan, F; Yu, L",Effects of intermittent aeration on pollutants removal in subsurface wastewater infiltration system,Subsurface wastewater infiltration system; Intermittent aeration; Oxidation reduction potential; Microbial population; Enzyme activity,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2015.05.023
"Lin, JL; Tu, YT; Chiang, PC; Chen, SH; Kao, CM",Using aerated gravel-packed contact bed and constructed wetland system for polluted river water purification: A case study in Taiwan,Aerated gravel-packed contact bed; Constructed wetland; River pollution; Water quality; Wetland hydrology,JOURNAL OF HYDROLOGY,10.1016/j.jhydrol.2015.03.049
"Wang, Q; Xie, HJ; Zhang, J; Liang, S; Ngo, HH; Guo, WS; Liu, C; Zhao, CC; Li, H",Effect of plant harvesting on the performance of constructed wetlands during winter: radial oxygen loss and microbial characteristics,Harvesting; Constructed wetlands; Radial oxygen loss; Microbial population; Microbial activity,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,10.1007/s11356-014-3966-5
"Wosiack, PA; Lopes, DD; Damianovic, MHRZ; Foresti, E; Granato, D; Barana, AC",Removal of COD and nitrogen from animal food plant wastewater in an intermittently-aerated structured-bed reactor,Removal of carbon; Removal of nitrogen; Nitrification; Denitrification; Biological reactor,JOURNAL OF ENVIRONMENTAL MANAGEMENT,10.1016/j.jenvman.2015.02.026
"Shih, PK; Chang, WL",The effect of water purification by oyster shell contact bed,Oyster shell; Gravel; Contact bed; Water purification,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2015.01.014
"Bian, B; Hua, GF; Li, L; Wu, HS",Elimination of agricultural nonpoint source pollution using a pre-dam in the Taihu Lake basin: perspective from a laboratory study,Pre-dam; Water retention; Agricultural nonpoint source pollution; Functional areas,DESALINATION AND WATER TREATMENT,10.1080/19443994.2013.830802
"Ding, Y; Wang, W; Song, XS; Wang, G; Wang, YH",Effect of spray aeration on organics and nitrogen removal in vertical subsurface flow constructed wetland,Vertical subsurface flow constructed wetland; Spray aeration; Nitrogen removal; Organics removal; Nitrification,CHEMOSPHERE,10.1016/j.chemosphere.2014.08.084
"Hua, GF; Zhao, ZW; Kong, J; Guo, R; Zeng, YT; Zhao, LF; Zhu, QD",Effects of plant roots on the hydraulic performance during the clogging process in mesocosm vertical flow constructed wetlands,Clogging; Plant root; Salt tracers; Hydraulic performance; Vertical flow-constructed wetlands,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,10.1007/s11356-014-3249-1
"Li, FM; Lu, L; Zheng, X; Ngo, HH; Liang, S; Guo, WS; Zhang, XW",Enhanced nitrogen removal in constructed wetlands: Effects of dissolved oxygen and step-feeding,Constructed wetland; Dissolved oxygen; Step-feeding; Nitrification; Denitrification,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2014.07.004
"Badhe, N; Saha, S; Biswas, R; Nandy, T","Role of algal biofilm in improving the performance of free surface, up-flow constructed wetland",Constructed wetland; Algal biofilm; Nutrient removal; Free-surface; Green solution,BIORESOURCE TECHNOLOGY,10.1016/j.biortech.2014.07.050
"Morvannou, A; Choubert, JM; Vanclooster, M; Molle, P",Modeling nitrogen removal in a vertical flow constructed wetland treating directly domestic wastewater,Wastewater; Nitrification; Adsorption; Vertical flow constructed wetland; Dynamic modeling,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2014.06.034
"Palfy, TG; Langergraber, G",The verification of the Constructed Wetland Model No. 1 implementation in HYDRUS using column experiment data,Batch operation; Constructed wetland; Column experiment; CWM1; Process-based model,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2014.03.016
"Lee, S; Maniquiz-Redillas, MC; Choi, J; Kim, LH",Nitrogen mass balance in a constructed wetland treating piggery wastewater effluent,constructed wetland; livestock wastewater; nitrogen mass balance; plant uptake; sediment,JOURNAL OF ENVIRONMENTAL SCIENCES,10.1016/S1001-0742(13)60597-5
"Lu, XM; Lu, PZ; Chen, JJ",EFFECTS OF PLANTING DENSITIES ON WATER QUALITY IMPROVEMENTS AND PONTEDERIA CORDATA'S PHYSIOLOGY,planting density; polluted water; physiological characteristic; seasonal variation,INTERNATIONAL JOURNAL OF PHYTOREMEDIATION,10.1080/15226514.2013.798615
"Redmond, ED; Just, CL; Parkin, GF",Nitrogen Removal from Wastewater by an Aerated Subsurface-Flow Constructed Wetland in Cold Climates,subsurface-flow wetland; aeration; ammonia; nitrogen removal; vegetation; cold climate,WATER ENVIRONMENT RESEARCH,10.2175/106143013X13736496908591
"Sheng, YQ; Qu, YX; Ding, CF; Sun, QY; Mortimer, RJG",A combined application of different engineering and biological techniques to remediate a heavily polluted river,Polluted river; Aeration; Biological aerated filter; Bioremediation; China,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2013.04.004
"Liu, L; Zhao, XH; Zhao, N; Shen, Z; Wang, M; Guo, YZ; Xu, YB",Effect of aeration modes and influent COD/N ratios on the nitrogen removal performance of vertical flow constructed wetland,Vertical flow constructed wetland; Nitrogen removal; Aeration mode; COD/N ratio; Plant assimilation; Dissolved oxygen,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2013.04.019
"Lu, XM; Lu, PZ; Huang, MS; Dai, LP",SEASONAL VARIATIONS AND AERATION EFFECTS ON WATER QUALITY IMPROVEMENTS AND PHYSIOLOGICAL RESPONSES OF NYMPHAEA TETRAGONA GEORGI,aeration; hydrophytes; plant morphology and physiology; water quality; seasonal variation,INTERNATIONAL JOURNAL OF PHYTOREMEDIATION,10.1080/15226514.2012.716103
"Fan, JL; Liang, S; Zhang, B; Zhang, J",Enhanced organics and nitrogen removal in batch-operated vertical flow constructed wetlands by combination of intermittent aeration and step feeding strategy,Batch-operated vertical flow constructed wetlands; Nitrogen removal; Intermittent aeration; Step feeding; Denitrification; Nitrification,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,10.1007/s11356-012-1130-7
"Kerr, JL; Baldwin, DS; Whitworth, KL",Options for managing hypoxic blackwater events in river systems: A review,Dissolved organic carbon; Dissolved oxygen; Forested floodplain; Litter accumulation; Lowland river; Mitigation,JOURNAL OF ENVIRONMENTAL MANAGEMENT,10.1016/j.jenvman.2012.10.013
"Xia, HX; Zhu, QH",Purification Effect of Self-aeration Constructed Wetlands on COD,artificial aeration; self-aeration; domestic animal breeding wastewater,"MATERIAL DESIGN, PROCESSING AND APPLICATIONS, PARTS 1-4",10.4028/www.scientific.net/AMR.690-693.1122
"Yu, J; Park, K; Kim, Y",Characteristics of pollutants behavior in a stormwater constructed wetland during dry days,constructed stormwater wetland; dry days; nitrification and denitrification; pollutants characteristic,FRONTIERS OF ENVIRONMENTAL SCIENCE & ENGINEERING,10.1007/s11783-012-0426-7
"Wang, L; Li, GX; Chazarenc, F; Liu, CX; Li, J","Effect of artificial aeration, inoculation of bacteria and plant growth on nutrient removal from poultry wastewater in trickling columns fed with reactive media",Trickling columns; wastewater; nutrient removal; inoculation of nitrifying and denitrifying bacteria; artificial aeration; Oryza globerrima,JOURNAL OF FOOD AGRICULTURE & ENVIRONMENT,
"Tang, XQ; Wu, M; Yang, WJ; Yin, W; Jin, F; Ye, M; Currie, N; Scholz, M",Ecological Strategy for Eutrophication Control,Reservoir; Ecological restoration; Filtration; Potable water; Nitrogen; Phosphorus,WATER AIR AND SOIL POLLUTION,10.1007/s11270-011-0897-3
"Zhao, J; Lang, XM; Chao, L",The Pilot-scale Study of Constructed Intensified Biological Bed on the Purification of Northern Transboundary Polluted River Water,polluted river; biological bed; intensified aeration; recirculation,"RENEWABLE AND SUSTAINABLE ENERGY, PTS 1-7",10.4028/www.scientific.net/AMR.347-353.2727
"Zhao, F; Lu, XM; Huang, MS",PHYSIOLOGICAL RESPONSE AND POLLUTANT REMOVAL EFFICIENCY OF Pontederia cordata TO URBAN POLLUTED RIVER WATER UNDER AERATION CONDITION,physiological response; removal efficiency; P. cordata; aeration; purifying tank,FRESENIUS ENVIRONMENTAL BULLETIN,
"Yeh, TY; Ke, TY; Lin, YL",Algal Growth Control Within Natural Water Purification Systems: Macrophyte Light Shading Effects,Natural water purification systems; Light shading; Algae; Macrophytes,WATER AIR AND SOIL POLLUTION,10.1007/s11270-010-0447-4
"Hamdan, R; Mara, DD",The effect of aerated rock filter geometry on the rate of nitrogen removal from facultative pond effluents,aerated rock filters; ammonium nitrogen; facultative ponds; horizontal flow; vertical flow,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2011.102
"Jia, WL; Zhang, JA; Wu, JA; Xie, HJ; Zhang, B",Effect of intermittent operation on contaminant removal and plant growth in vertical flow constructed wetlands: A microcosm experiment,Intermittent operation; Microcosm wetlands; Drying time; Wastewater treatment; Photosynthetic rate,DESALINATION,10.1016/j.desal.2010.06.012
"Kumar, H; Prasher, SO; Patel, RM; Hussain, SA",Evaluation of Electric Arc Furnace Slag as a Potential Phosphate-Removal Substrate,,JOURNAL OF ENVIRONMENTAL ENGINEERING-ASCE,10.1061/(ASCE)EE.1943-7870.0000158
"Ro, KS; Hunt, PG; Johnson, MH; Matheny, TA; Forbes, D; Reddy, GB",Oxygen transfer in marsh-pond-marsh constructed wetlands treating swine wastewater,Swine wastewater; ammonia emission; oxygen balance; constructed wetlands,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING,10.1080/10934520903467998
"Forbes, DA; Reddy, GB; Hunt, PG; Poach, ME; Ro, KS; Cyrus, JS",Comparison of aerated marsh-pond-marsh and continuous marsh constructed wetlands for treating swine wastewater,Constructed wetlands; marsh-pond-marsh design; continuous marsh; N removal,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING,10.1080/10934521003708927
"Lin, DR; Hu, LJ; You, H; Sarkar, D; Xing, BS; Shetty, K",Plant Clonal Systems as a Strategy for Nitrate Pollution Removal in Cold Latitudes,,MOLECULAR ENVIRONMENTAL SOIL SCIENCE AT THE INTERFACES IN THE EARTH'S CRITICAL ZONE,
"Li, B; Hu, XH","Study on Nutrients Release at Water-Substrate Interface of Constructed Wetland in Estuary Zone of Xinxue River, Nansi Lake, China",Aeration; Different pH; Substrate; Nutrient and phosphorus release; Xinxue River wetland,PROCEEDINGS OF SYMPOSIUM FROM CROSS-STRAIT ENVIRONMENT & RESOURCES AND 2ND REPRESENTATIVE CONFERENCE OF CHINESE ENVIRONMENTAL RESOURCES & ECOLOGICAL CONSERVATION SOCIETY,
"Sasikala, S; Tanaka, N; Wah, HSYW; Jinadasa, KBSN","Effects of water level fluctuation on radial oxygen loss, root porosity, and nitrogen removal in subsurface vertical flow wetland mesocosms",Constructed wetlands; Denitrification; Nitrification; Oxygen; Typha orientalis; Water quality,ECOLOGICAL ENGINEERING,10.1016/j.ecoleng.2008.10.003
"Kapa, MM; Clarkson, BD","Biological flora of New Zealand 11. Eleocharis sphacelata, kuta, paopao, bamboo spike sedge",cultural; Eleocharis; indigenous; Maori; New Zealand; rush; sedge; spike-rush; weaving; wetland,NEW ZEALAND JOURNAL OF BOTANY,10.1080/00288250909509792
"Tang, XQ; Huang, SL; Scholz, M; Li, JZ","Nutrient Removal in Pilot-Scale Constructed Wetlands Treating Eutrophic River Water: Assessment of Plants, Intermittent Artificial Aeration and Polyhedron Hollow Polypropylene Balls",Constructed wetlands; Intermittent artificial aeration; Polyhedron hollow polypropylene balls; Chemical oxygen demand; Nitrogen; Phosphorus,WATER AIR AND SOIL POLLUTION,10.1007/s11270-008-9791-z
"Sima, J; Havelka, M; Holcova, V",Removal of Anionic Surfactants from Wastewater Using a Constructed Wetland,,CHEMISTRY & BIODIVERSITY,10.1002/cbdv.200900108
"Du, XL; Xu, ZX; Wang, S",IMPROVED AMMONIACAL-NITROGEN REMOVAL IN NON-PLANTED VERTICAL FLOW-CONSTRUCTED WETLAND SYSTEM BY NATURAL OXYGEN TRANSFER,Vertical flow constructed wetland; Air pipe; Ammoniacal-nitrogen; Oxygen supply; Bacteria count; Nitrification potential ability,FRESENIUS ENVIRONMENTAL BULLETIN,
"Langergraber, G; Rousseau, DPL; Garcia, J; Mena, J",CWM1: a general model to describe biokinetic processes in subsurface flow constructed wetlands,constructed wetlands; CWM1; mechanistic model; numerical simulation; subsurface flow,WATER SCIENCE AND TECHNOLOGY,10.2166/wst.2009.131
"Zachritz, WH; Hanson, AT; Sauceda, JA; Fitzsimmons, KM",Evaluation of submerged surface flow (SSF) constructed wetlands for recirculating tilapia production systems,SSF wetlands; tilapia; aquaculture; recirculation; nitrification; denitrification,AQUACULTURAL ENGINEERING,10.1016/j.aquaeng.2008.05.001
"Drizo, A; Seitz, E; Twohig, E; Weber, D; Bird, S; Ross, D",The Role of Vegetation in Phosphorus Removal by Cold Climate Constructed Wetland: The Effects of Aeration and Growing Season,Aeration; agricultural effluent; cold climate; phosphorus removal; Schoenoplectus fluviatilis,"WASTEWATER TREATMENT, PLANT DYNAMICS AND MANAGEMENT IN CONSTRUCTED AND NATURAL WETLANDS",10.1007/978-1-4020-8235-1_21
"Vlotman, WF; Wong, T; Schultz, B","Integration of drainage, water quality and flood management in rural, urban and lowland areas",water sensitive urban design (WSUD); sustainable urban drainage; rural drainage; controlled drainage; integrated water resource management; flood control; triple bottom line (TBL); risk assessment; peri-urban environment; ecologically sustainable development,IRRIGATION AND DRAINAGE,10.1002/ird.369
"Wang, CY; Fang, F; Guo, JS",Experimental study on CRI treating sewage at different wet/dry ratios in Three Gorges Reservoir Region,constructed rapid infiltration system; wet/dry ratio; aeration; Three Gorges Reservoir Region; sewage,JOURNAL OF CENTRAL SOUTH UNIVERSITY OF TECHNOLOGY,10.1007/s11771-007-0452-y
"Noorvee, A; Poldvere, E; Mander, U",The effect of pre-aeration on the purification processes in the long-ten-n performance of a horizontal subsurface flow constructed wetland,aeration; denitrification; constructed wetland; horizontal flow; nitrification; vertical flow,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2007.02.018
"Johnson, ML; Mara, DD",Ammonia removal from facultative pond effluents in a constructed wetland and an aerated rock filter: Performance comparison in winter and summer,waste stabilization ponds; aeration; ammonia; rock filter; constructed wetland,WATER ENVIRONMENT RESEARCH,10.2175/106143007X197939
"Rajapakse, L; Asaeda, T; Williams, D; Roberts, J; Manatunge, J",Effects of water depth and litter accumulation on morpho-ecological adaptations of Eleocharis sphacelata,Eleocharis sphacelata; eutrophication; litter accumulation; morphological adaptations; nutrient uptake,CHEMISTRY AND ECOLOGY,10.1080/02757540500395518
"Noorvee, A; Repp, K; Poldvere, E; Mander, U",The effects of aeration and the application of the k-C* model in a subsurface flow constructed wetland,aeration capacity; k-C* model; oxygen demand; vertical subsurface flow wetland,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING,10.1081/ESE-200055884
"Arias, CA; Brix, H",Initial experience from a compact vertical flow constructed wetland treating single household wastewater,constructed wetland; denitrification; nitrification; P-removal; recycling; single household; vertical flow,"Natural and Constructed Wetlands: Nutrients, Metals and Management",
"Kuschk, P; Wiessner, A; Kappelmeyer, U; Weissbrodt, E; Kastner, M; Stottmeister, U",Annual cycle of nitrogen removal by a pilot-scale subsurface horizontal flow in a constructed wetland under moderate climate,annual cycle; constructed wetland; denitrification; helophytes; horizontal subsurface flow system; moderate climate; nitrification; nitrogen removal; oxygen supply,WATER RESEARCH,10.1016/S0043-1354(03)00163-5
"Demin, OA; Dudeney, AWL; Tarasova, II",Remediation of ammonia-rich minewater in constructed wetlands,constructed wetlands; reed beds; ammonia removal; nitrification; Woolley Colliery,ENVIRONMENTAL TECHNOLOGY,10.1080/09593332308618388
"Massacci, A; Pietrini, F; Iannelli, MA",Remediation of wetlands by Phragmites australis - The biological basis,Phragmites australis; phytoremediation; nitrates; phosphates; rhizome; photosynthesis; heavy metals; bioremediation,MINERVA BIOTECNOLOGICA,
"Russell, RC",Constructed wetlands and mosquitoes: Health hazards and management options - An Australian perspective,mosquitoes; wetlands; wastewater; disease; control,ECOLOGICAL ENGINEERING,10.1016/S0925-8574(98)00057-3
"STENGEL, E",SPECIES-SPECIFIC AERATION OF WATER BY DIFFERENT VEGETATION TYPES IN CONSTRUCTED WETLANDS,,CONSTRUCTED WETLANDS FOR WATER QUALITY IMPROVEMENT,
"DAVIES, TH; HART, BT",USE OF AERATION TO PROMOTE NITRIFICATION IN REED BEDS TREATING WASTE-WATER,CONSTRUCTED WETLANDS; PHRAGMITES-AUSTRALIS; NITROGEN REMOVAL; NITRIFICATION; DENITRIFICATION; AERATION,CONSTRUCTED WETLANDS IN WATER POLLUTION CONTROL,
